5.683470000000000000e+05,-8.078871224324279865e+01
1.572000000000000000e+03,-7.876057669795928007e+01
1.943000000000000000e+03,-7.876057669795928007e+01
5.681280000000000000e+05,-7.102494242480892694e+01
5.682630000000000000e+05,-6.884929617305986937e+01
2.399300000000000000e+04,-4.751936642927449839e+01
2.934900000000000000e+04,-4.611696607204733311e+01
7.035270000000000000e+05,-4.406494353291076038e+01
9.952040000000000000e+05,-4.337083464875136940e+01
2.785700000000000000e+04,-4.277967921404123786e+01
2.947500000000000000e+04,-4.096457392708607870e+01
2.392200000000000000e+04,-3.911883005277331193e+01
5.555030000000000000e+05,-3.905538632552845968e+01
6.908470000000000000e+05,-3.795107475783429862e+01
2.433200000000000000e+04,-3.764865689679400873e+01
3.009400000000000000e+04,-3.764274022841539136e+01
9.952340000000000000e+05,-3.759566835498309700e+01
7.034590000000000000e+05,-3.725666723783378131e+01
6.722710000000000000e+05,-3.718903434304117184e+01
3.130600000000000000e+04,-3.688096594608013135e+01
2.768900000000000000e+04,-3.671035633297288570e+01
2.654000000000000000e+03,-3.589613735352031654e+01
7.075350000000000000e+05,-3.576608587034938580e+01
6.967350000000000000e+05,-3.505935664772911053e+01
9.894680000000000000e+05,-3.492790232231243408e+01
7.603610000000000000e+05,-3.487849464776675745e+01
5.582260000000000000e+05,-3.471363850744629076e+01
5.589580000000000000e+05,-3.471363850744629076e+01
5.570820000000000000e+05,-3.471363850744629076e+01
2.834900000000000000e+04,-3.448005230235577301e+01
6.437940000000000000e+05,-3.442763536313746897e+01
7.222020000000000000e+05,-3.392439343232910431e+01
2.947900000000000000e+04,-3.380575327707542499e+01
6.442210000000000000e+05,-3.374637326701668627e+01
5.539730000000000000e+05,-3.346757141570567740e+01
6.259240000000000000e+05,-3.328465589387722190e+01
6.265340000000000000e+05,-3.327571953605900745e+01
6.736580000000000000e+05,-3.323228559667597182e+01
6.971110000000000000e+05,-3.322982227280326839e+01
6.259270000000000000e+05,-3.322796810625904840e+01
6.348120000000000000e+05,-3.316485575480160009e+01
6.847040000000000000e+05,-3.278229827292019394e+01
5.566600000000000000e+05,-3.245443189681972740e+01
6.962980000000000000e+05,-3.207768925717090269e+01
9.952260000000000000e+05,-3.206329512863744213e+01
3.624800000000000000e+04,-3.202362731716546307e+01
6.255210000000000000e+05,-3.196080471086852270e+01
6.255090000000000000e+05,-3.196080471086852270e+01
2.339800000000000000e+04,-3.191858655274544532e+01
6.251040000000000000e+05,-3.173828874197297267e+01
3.407800000000000000e+04,-3.173357013853269137e+01
6.962310000000000000e+05,-3.172839274233743367e+01
6.971390000000000000e+05,-3.152940516200774113e+01
5.557110000000000000e+05,-3.134723753691112691e+01
3.268400000000000000e+04,-3.120207663886184690e+01
5.552070000000000000e+05,-3.114030164496692521e+01
5.710570000000000000e+05,-3.107414287569516631e+01
2.368000000000000000e+04,-3.102015894604179636e+01
2.867300000000000000e+04,-3.095250570770922849e+01
2.949100000000000000e+04,-3.084755919771771460e+01
6.265420000000000000e+05,-3.069295844043465493e+01
2.809000000000000000e+04,-3.053492242278060687e+01
5.592320000000000000e+05,-3.039816077569035713e+01
4.674000000000000000e+03,-3.031836772523299217e+01
7.075360000000000000e+05,-3.027468703055764365e+01
5.584120000000000000e+05,-3.027447002197189718e+01
2.406400000000000000e+04,-3.019651411904725080e+01
6.042290000000000000e+05,-3.009433308199201562e+01
5.594320000000000000e+05,-2.980785011192696388e+01
5.712700000000000000e+05,-2.970606762510663756e+01
2.877300000000000000e+04,-2.958581644011106349e+01
