913,4.03E+02
915,2.30E+02
916,1.14E+02
917,8.11E+02
927,4.03E+02
928,1.14E+02
929,2.05E+02
933,2.30E+02
936,2.30E+02
938,2.40E+02
940,1.03E+03
943,3.12E+02
946,1.14E+02
947,6.00E+02
950,8.66E+02
951,1.14E+02
954,3.09E+02
958,4.00E+02
963,8.11E+02
971,1.03E+03
973,8.11E+02
974,1.33E+03
975,9.28E+02
976,4.03E+02
978,2.16E+02
979,1.14E+02
980,4.03E+02
981,1.50E+03
983,5.18E+02
984,1.30E+03
985,3.45E+02
986,3.45E+02
988,2.10E+02
994,2.40E+02
1000,2.30E+02
1014,2.05E+02
1015,2.16E+02
1017,4.34E+02
1019,2.05E+02
1022,9.01E+02
1023,8.26E+02
1024,2.05E+02
1028,3.12E+02
1029,1.50E+03
1031,2.39E+02
1034,1.14E+02
1036,2.30E+02
1038,4.03E+02
1039,3.45E+02
1040,8.66E+02
1042,2.05E+02
1044,2.40E+02
1045,8.11E+02
1046,1.14E+02
1047,8.66E+02
1048,2.30E+02
1049,2.98E+01
1050,3.12E+02
1055,2.40E+02
1056,8.11E+02
1058,4.71E+02
1059,2.40E+02
1061,1.14E+02
1062,3.40E+02
1065,2.30E+02
1070,2.40E+02
1072,4.03E+02
1074,3.09E+02
1085,1.14E+02
1087,9.01E+02
1090,5.18E+02
1091,2.16E+02
1093,3.45E+02
1098,2.16E+02
1100,3.09E+02
1101,3.45E+02
1102,1.33E+03
1105,1.03E+03
1106,2.05E+02
1107,2.16E+02
1111,4.03E+02
1112,2.05E+02
1114,4.03E+02
1115,5.18E+02
1116,8.26E+02
1120,2.16E+02
1123,6.00E+02
1125,3.09E+02
1127,1.14E+02
1128,5.18E+02
1129,3.45E+02
1132,1.03E+03
1133,8.26E+02
1136,8.11E+02
1138,1.93E+03
1139,4.00E+02
1143,3.88E+02
1144,3.45E+02
1145,1.03E+03
1146,8.11E+02
1148,1.14E+02
1153,3.54E+02
1154,8.11E+02
1156,2.40E+02
1157,3.45E+02
1159,2.05E+02
1163,9.28E+02
1164,9.01E+02
1168,2.16E+02
1169,2.30E+02
1170,3.12E+02
1175,8.11E+02
1180,3.45E+02
1184,3.09E+02
1186,3.12E+02
1187,1.14E+02
1189,2.05E+02
1190,1.92E+02
1201,1.83E+02
1203,8.11E+02
1207,2.05E+02
1210,3.45E+02
1211,2.39E+02
1213,2.30E+02
1215,1.03E+03
1216,1.33E+03
1217,3.09E+02
1220,2.10E+02
1221,4.03E+02
1222,5.00E+02
1223,2.16E+02
1224,1.33E+03
1229,4.71E+02
1231,4.03E+02
1232,2.16E+02
1237,2.05E+02
1239,1.60E+02
1243,3.88E+02
1244,2.98E+01
1246,4.75E+02
1247,1.73E+02
1249,4.71E+02
1250,1.14E+02
1253,2.40E+02
1256,3.45E+02
1260,2.98E+01
1261,3.45E+02
1263,3.45E+02
1265,1.03E+03
1266,9.01E+02
1267,8.11E+02
1270,8.26E+02
1272,4.00E+02
1273,1.14E+02
1274,3.12E+02
1278,4.03E+02
1282,1.03E+03
1285,4.34E+02
1287,8.11E+02
1288,8.11E+02
1294,2.05E+02
1295,2.16E+02
1301,1.33E+03
1307,5.00E+02
1311,3.09E+02
1314,8.26E+02
1315,5.00E+02
1317,2.16E+02
1319,2.40E+02
1323,8.11E+02
1326,2.16E+02
1329,3.30E+01
1330,9.01E+02
1332,4.03E+02
1334,9.28E+02
1336,8.11E+02
1337,5.18E+02
1340,3.12E+02
1342,1.03E+03
1343,2.05E+02
1344,2.16E+02
1345,8.11E+02
1346,2.10E+02
1347,8.11E+02
1349,1.14E+02
1356,1.14E+02
1357,4.03E+02
1358,1.14E+02
1361,5.18E+02
1364,1.14E+02
1365,4.03E+02
1367,5.00E+02
1372,4.00E+02
1373,4.03E+02
1374,4.03E+02
1378,1.58E+03
1379,3.45E+02
1380,4.03E+02
1382,8.11E+02
1383,2.05E+02
1385,2.05E+02
1387,4.03E+02
1392,4.00E+02
1394,1.03E+03
1397,2.05E+02
1402,2.05E+02
1403,8.26E+02
1409,4.03E+02
1410,1.33E+03
1412,4.03E+02
1413,4.03E+02
1415,2.40E+02
1416,4.71E+02
1418,4.00E+02
1419,8.11E+02
1426,8.66E+02
1427,1.33E+03
1429,4.34E+02
1431,4.03E+02
1432,9.44E+02
1435,8.26E+02
1439,8.11E+02
1447,2.40E+02
1448,3.45E+02
1449,8.11E+02
1455,3.12E+02
1459,1.33E+03
1464,2.16E+02
1465,2.16E+02
1468,5.00E+02
1469,5.00E+02
1471,4.03E+02
1473,4.00E+02
1474,4.03E+02
1477,3.09E+02
1479,5.00E+02
1483,4.03E+02
1484,2.16E+02
1490,3.12E+02
1492,1.67E+02
1495,1.14E+02
1498,8.26E+02
1500,1.03E+03
1501,4.00E+02
1502,4.00E+02
1508,8.26E+02
1509,1.96E+02
1510,8.66E+02
1514,1.03E+03
1519,3.45E+02
1521,4.03E+02
1522,3.12E+02
1523,4.03E+02
1525,2.30E+02
1529,2.30E+02
1532,2.30E+02
1533,2.40E+02
1536,2.16E+02
1539,2.40E+02
1541,3.50E+02
1543,2.05E+02
1546,4.03E+02
1550,5.00E+02
1551,1.14E+02
1554,2.16E+02
1555,4.03E+02
1556,2.30E+02
1558,2.05E+02
1559,8.11E+02
1562,9.28E+02
1563,2.30E+02
1565,1.03E+03
1568,8.26E+02
1569,9.44E+02
1570,2.05E+02
1572,2.98E+01
1575,9.28E+02
1581,8.11E+02
1582,8.11E+02
1588,2.10E+02
1591,9.28E+02
1592,1.67E+02
1598,8.11E+02
1599,2.10E+02
1600,2.16E+02
1602,5.00E+02
1605,8.11E+02
1606,3.45E+02
1609,4.03E+02
1618,4.00E+02
1619,3.09E+02
1629,1.14E+02
1630,2.16E+02
1632,3.09E+02
1634,2.05E+02
1636,4.03E+02
1639,1.30E+03
1640,1.33E+03
1644,2.30E+02
1645,4.00E+02
1651,2.05E+02
1654,2.05E+02
1655,1.14E+02
1657,2.05E+02
1658,1.33E+03
1659,1.14E+02
1664,4.03E+02
1666,8.26E+02
1667,4.00E+02
1672,1.03E+03
1673,4.03E+02
1675,2.16E+02
1677,8.11E+02
1679,8.26E+02
1682,1.09E+02
1683,2.98E+01
1687,1.14E+02
1688,3.45E+02
1691,2.05E+02
1694,1.14E+02
1695,8.11E+02
1697,1.14E+02
1700,9.01E+02
1702,1.14E+02
1704,1.14E+02
1707,8.11E+02
1711,2.16E+02
1713,8.66E+02
1714,5.00E+02
1716,8.11E+02
1718,2.05E+02
1720,1.14E+02
1721,3.09E+02
1723,4.03E+02
1724,8.26E+02
1726,8.11E+02
1727,8.11E+02
1729,2.05E+02
1730,2.40E+02
1731,4.34E+02
1735,3.09E+02
1738,3.45E+02
1739,4.03E+02
1743,4.03E+02
1745,8.11E+02
1746,4.71E+02
1747,3.45E+02
1749,5.00E+02
1754,2.39E+02
1757,2.05E+02
1759,9.28E+02
1761,1.14E+02
1767,1.33E+03
1768,1.14E+02
1771,8.11E+02
1776,1.03E+03
1777,8.11E+02
1778,1.30E+03
1779,2.40E+02
1781,1.14E+02
1784,1.50E+03
1787,3.12E+02
1788,8.11E+02
1793,2.16E+02
1794,1.30E+03
1795,4.71E+02
1796,2.16E+02
1797,2.30E+02
1798,4.03E+02
1799,2.05E+02
1800,3.09E+02
1804,4.75E+02
1806,8.11E+02
1808,4.03E+02
1813,9.28E+02
1818,4.71E+02
1819,8.11E+02
1820,3.45E+02
1821,2.05E+02
1822,2.05E+02
1823,4.03E+02
1828,1.14E+02
1832,2.16E+02
1834,4.03E+02
1836,1.67E+02
1840,8.11E+02
1842,4.03E+02
1845,9.28E+02
1848,1.14E+02
1852,4.71E+02
1853,8.26E+02
1858,8.11E+02
1859,2.30E+02
1860,2.05E+02
1861,2.05E+02
1863,4.00E+02
1864,8.11E+02
1865,1.03E+03
1867,1.14E+02
1868,3.12E+02
1871,4.75E+02
1873,4.71E+02
1874,3.12E+02
1875,8.11E+02
1876,3.45E+02
1878,9.28E+02
1880,8.11E+02
1883,1.83E+02
1884,8.11E+02
1887,4.03E+02
1888,3.30E+01
1891,4.03E+02
1897,2.30E+02
1900,2.05E+02
1901,8.11E+02
1902,2.39E+02
1903,8.11E+02
1907,3.45E+02
1908,3.12E+02
1910,4.34E+02
1911,2.30E+02
1914,2.30E+02
1915,4.03E+02
1918,2.39E+02
1921,3.45E+02
1922,5.18E+02
1926,2.05E+02
1927,2.16E+02
1928,2.30E+02
1933,4.71E+02
1935,2.05E+02
1936,3.45E+02
1938,8.11E+02
1939,2.05E+02
1940,8.11E+02
1943,2.98E+01
1949,4.03E+02
1955,3.45E+02
1958,2.40E+02
1959,2.30E+02
1960,1.93E+03
1966,4.00E+02
1968,8.11E+02
1969,1.14E+02
1971,3.45E+02
1973,4.03E+02
1974,8.11E+02
1975,1.33E+03
1980,2.05E+02
1981,1.14E+02
1982,8.26E+02
1985,2.10E+02
1986,1.03E+03
1988,8.11E+02
1989,4.03E+02
1990,4.03E+02
1992,2.30E+02
1993,8.11E+02
1999,8.66E+02
2004,4.00E+02
2008,4.03E+02
2014,3.45E+02
2016,2.05E+02
2019,1.14E+02
2027,3.45E+02
2030,3.12E+02
2033,4.75E+02
2038,8.11E+02
2039,4.03E+02
2044,4.03E+02
2045,2.16E+02
2053,2.16E+02
2056,3.12E+02
2058,4.03E+02
2059,2.30E+02
2061,2.30E+02
2063,8.11E+02
2064,1.50E+03
2067,2.05E+02
2068,9.28E+02
2070,3.12E+02
2071,4.00E+02
2072,2.05E+02
2074,5.00E+02
2075,2.10E+02
2076,2.30E+02
2078,2.30E+02
2079,8.11E+02
2080,9.28E+02
2081,1.14E+02
2085,2.05E+02
2086,2.30E+02
2088,2.05E+02
2090,5.18E+02
2091,8.11E+02
2092,2.40E+02
2093,3.45E+02
2095,2.16E+02
2096,2.05E+02
2097,4.75E+02
2098,1.14E+02
2099,3.12E+02
2108,4.03E+02
2109,1.14E+02
2114,1.03E+03
2116,2.05E+02
2117,1.03E+03
2118,8.11E+02
2123,3.45E+02
2124,2.16E+02
2125,8.11E+02
2127,2.98E+01
2130,2.05E+02
2131,9.28E+02
2133,5.50E+02
2136,8.11E+02
2137,5.00E+02
2139,2.16E+02
2142,1.14E+02
2143,3.45E+02
2146,2.05E+02
2147,2.30E+02
2149,2.30E+02
2150,3.30E+01
2156,5.00E+02
2157,4.00E+02
2160,3.12E+02
2163,2.40E+02
2164,3.12E+02
2167,2.40E+02
2168,2.40E+02
2172,4.00E+02
2173,8.11E+02
2175,1.33E+03
2176,2.40E+02
2180,1.67E+02
2182,2.39E+02
2183,3.45E+02
2184,8.66E+02
2186,2.30E+02
2187,3.45E+02
2192,4.03E+02
2194,3.12E+02
2196,1.14E+02
2199,4.03E+02
2201,3.45E+02
2204,2.16E+02
2205,2.40E+02
2206,2.05E+02
2209,2.40E+02
2210,2.30E+02
2211,4.03E+02
2212,2.30E+02
2214,4.03E+02
2215,1.14E+02
2216,8.26E+02
2218,8.11E+02
2221,2.30E+02
2223,1.14E+02
2226,2.40E+02
2229,1.03E+03
2231,2.05E+02
2233,1.14E+02
2234,8.26E+02
2236,1.14E+02
2237,4.75E+02
2238,3.09E+02
2242,3.12E+02
2245,2.10E+02
2247,4.71E+02
2250,2.05E+02
2251,1.93E+03
2254,8.11E+02
2263,2.05E+02
2265,2.05E+02
2268,2.40E+02
2269,3.45E+02
2275,8.11E+02
2278,1.03E+03
2279,2.30E+02
2280,5.18E+02
2282,3.12E+02
2283,2.39E+02
2284,8.11E+02
2286,3.54E+02
2287,4.03E+02
2288,2.30E+02
2289,4.03E+02
2292,8.11E+02
2293,2.30E+02
2295,2.05E+02
2296,4.03E+02
2301,5.00E+02
2306,4.03E+02
2310,4.75E+02
2315,9.28E+02
2317,4.34E+02
2318,1.03E+03
2319,4.03E+02
2330,3.12E+02
2332,8.11E+02
2334,3.45E+02
2336,4.03E+02
2339,4.03E+02
2340,4.34E+02
2341,1.58E+03
2343,4.03E+02
2345,8.11E+02
2352,1.03E+03
2354,3.12E+02
2358,2.05E+02
2359,2.16E+02
2361,4.03E+02
2365,2.16E+02
2371,3.12E+02
2373,2.05E+02
2375,2.30E+02
2377,4.03E+02
2378,4.03E+02
2381,2.40E+02
2384,3.45E+02
2385,4.00E+02
2387,1.14E+02
2392,2.16E+02
2395,2.16E+02
2396,2.05E+02
2400,8.11E+02
2406,4.03E+02
2412,8.26E+02
2413,3.45E+02
2414,8.11E+02
2416,8.11E+02
2418,5.18E+02
2422,3.45E+02
2423,3.45E+02
2430,2.05E+02
2432,5.00E+02
2435,4.03E+02
2439,4.03E+02
2441,4.03E+02
2447,3.12E+02
2454,4.03E+02
2455,5.18E+02
2457,8.11E+02
2460,8.11E+02
2461,2.30E+02
2463,2.05E+02
2469,6.00E+02
2470,3.45E+02
2472,1.03E+03
2473,4.03E+02
2474,2.30E+02
2475,2.40E+02
2480,5.18E+02
2482,1.03E+03
2483,2.05E+02
2486,3.09E+02
2488,5.18E+02
2489,3.74E+02
2490,4.03E+02
2496,3.09E+02
2497,3.45E+02
2498,1.14E+02
2499,3.45E+02
2501,4.71E+02
2502,2.40E+02
2503,3.12E+02
2507,3.12E+02
2511,8.11E+02
2512,4.00E+02
2513,5.18E+02
2514,8.26E+02
2515,3.45E+02
2517,8.11E+02
2523,2.30E+02
2524,2.40E+02
2530,3.12E+02
2531,8.26E+02
2533,4.34E+02
2534,1.92E+02
2537,9.28E+02
2538,8.11E+02
2542,3.09E+02
2547,2.40E+02
2552,3.88E+02
2554,5.00E+02
2557,4.03E+02
2560,3.12E+02
2562,3.12E+02
2563,2.40E+02
2565,8.11E+02
2567,4.03E+02
2570,2.30E+02
2571,8.11E+02
2574,4.34E+02
2576,2.98E+01
2579,1.14E+02
2585,2.16E+02
2588,2.05E+02
2589,4.34E+02
2591,8.11E+02
2592,4.03E+02
2596,2.30E+02
2599,1.03E+03
2600,2.30E+02
2602,2.40E+02
2604,3.12E+02
2605,1.03E+03
2606,2.16E+02
2607,3.12E+02
2611,2.05E+02
2612,1.73E+02
2617,8.11E+02
2618,2.40E+02
2619,2.39E+02
2621,2.40E+02
2622,2.30E+02
2624,3.40E+02
2625,3.09E+02
2627,3.45E+02
2628,2.05E+02
2629,8.11E+02
2630,3.09E+02
2631,8.26E+02
2632,8.11E+02
2633,4.75E+02
2634,1.03E+03
2636,3.40E+02
2639,4.71E+02
2640,3.45E+02
2646,4.03E+02
2649,4.03E+02
2651,8.11E+02
2652,8.11E+02
2653,1.30E+03
2654,1.96E+02
2656,8.11E+02
2657,4.34E+02
2659,5.70E+02
2661,2.40E+02
2662,4.03E+02
2663,2.16E+02
2665,1.14E+02
2666,2.05E+02
2667,2.40E+02
2670,4.03E+02
2672,8.11E+02
2674,1.14E+02
2681,2.16E+02
2682,1.67E+02
2684,3.45E+02
2689,4.03E+02
2691,2.40E+02
2693,2.40E+02
2694,2.05E+02
2695,1.67E+02
2697,1.03E+03
2700,9.28E+02
2706,4.71E+02
2707,1.09E+02
2713,2.30E+02
2714,1.14E+02
2715,4.03E+02
2716,2.98E+01
2717,4.03E+02
2719,8.11E+02
2720,1.14E+02
2721,8.11E+02
2725,1.14E+02
2729,4.00E+02
2730,2.40E+02
2731,4.03E+02
2733,4.03E+02
2738,1.14E+02
2739,8.11E+02
2740,4.03E+02
2741,1.50E+03
2749,4.71E+02
2750,3.12E+02
2752,2.16E+02
2753,1.33E+03
2754,1.14E+02
2758,2.30E+02
2759,8.66E+02
2760,8.66E+02
2762,1.14E+02
2763,8.11E+02
2767,2.30E+02
2768,1.14E+02
2769,2.05E+02
2772,4.03E+02
2775,4.03E+02
2778,2.40E+02
2779,3.12E+02
2780,3.12E+02
2781,2.39E+02
2782,4.00E+02
2783,4.03E+02
2784,3.40E+02
2786,8.11E+02
2789,8.11E+02
2793,3.45E+02
2794,8.11E+02
2796,2.40E+02
2798,5.00E+02
2800,4.03E+02
2804,8.26E+02
2809,3.12E+02
2812,4.03E+02
2814,1.33E+03
2816,1.14E+02
2823,3.45E+02
2826,1.33E+03
2827,4.03E+02
2832,3.12E+02
2833,3.12E+02
2836,1.33E+03
2837,4.34E+02
2839,3.09E+02
2840,2.30E+02
2843,8.66E+02
2847,8.11E+02
2848,2.30E+02
2849,3.56E+02
2852,2.10E+02
2853,8.42E+02
2856,5.00E+02
2857,1.03E+03
2858,4.34E+02
2863,2.30E+02
2865,1.50E+03
2866,8.11E+02
2868,8.26E+02
2873,9.28E+02
2874,8.11E+02
2878,8.11E+02
2879,8.11E+02
2882,8.11E+02
2883,8.66E+02
2885,3.54E+02
2889,8.11E+02
2892,8.11E+02
2894,3.45E+02
2895,8.11E+02
2898,8.11E+02
2903,4.03E+02
2908,9.28E+02
2910,1.50E+03
2918,8.11E+02
2920,4.34E+02
2923,8.66E+02
2929,4.34E+02
2930,4.71E+02
2931,9.28E+02
2932,8.26E+02
2933,8.11E+02
2939,8.11E+02
2940,8.11E+02
2943,1.50E+03
2945,8.66E+02
2948,2.10E+02
2951,8.66E+02
2955,1.50E+03
2959,8.66E+02
2960,1.14E+02
2961,5.00E+02
2963,8.26E+02
2964,4.75E+02
2965,4.03E+02
2968,2.40E+02
2969,8.26E+02
2970,9.28E+02
2971,8.66E+02
2973,8.11E+02
2976,4.71E+02
2979,8.11E+02
2980,8.66E+02
2981,8.66E+02
2983,8.26E+02
2988,4.03E+02
2990,1.14E+02
2991,8.11E+02
2995,8.26E+02
2997,9.28E+02
2998,4.34E+02
3006,3.12E+02
3009,1.50E+03
3017,3.09E+02
3019,2.16E+02
3020,4.34E+02
3031,8.11E+02
3032,1.50E+03
3033,8.66E+02
3035,8.11E+02
3037,8.11E+02
3038,3.12E+02
3041,8.66E+02
3042,1.50E+03
3043,8.66E+02
3045,8.11E+02
3046,4.03E+02
3047,8.11E+02
3048,8.11E+02
3050,8.26E+02
3051,8.11E+02
3054,3.54E+02
3056,9.28E+02
3070,3.09E+02
3074,8.66E+02
3075,3.12E+02
3077,2.05E+02
3078,4.00E+02
3079,8.11E+02
3080,8.26E+02
3081,8.11E+02
3088,4.71E+02
3094,8.11E+02
3098,8.11E+02
3102,3.12E+02
3104,8.11E+02
3107,4.75E+02
3109,1.09E+02
3118,3.09E+02
3119,8.11E+02
3120,8.11E+02
3123,3.12E+02
3125,1.50E+03
3136,4.34E+02
3138,8.66E+02
3142,8.11E+02
3143,8.11E+02
3151,8.11E+02
3154,8.11E+02
3159,3.12E+02
3160,8.26E+02
3161,5.00E+02
3163,4.75E+02
3164,8.11E+02
3165,2.05E+02
3167,3.12E+02
3172,3.12E+02
3180,3.09E+02
3187,8.11E+02
3188,8.11E+02
3195,8.26E+02
3196,8.11E+02
3200,8.66E+02
3203,8.11E+02
3205,3.09E+02
3208,2.05E+02
3210,8.11E+02
3211,8.11E+02
3213,4.03E+02
3216,8.11E+02
3217,8.11E+02
3219,8.11E+02
3222,8.11E+02
3236,8.11E+02
3237,1.50E+03
3245,8.26E+02
3247,8.11E+02
3248,8.11E+02
3252,8.11E+02
3257,8.66E+02
3263,8.11E+02
3267,8.26E+02
3269,1.50E+03
3271,4.71E+02
3273,9.28E+02
3276,4.03E+02
3277,2.10E+02
3281,3.09E+02
3283,8.11E+02
3284,2.05E+02
3285,8.66E+02
3286,4.03E+02
3288,8.11E+02
3289,4.34E+02
3291,3.12E+02
3297,8.11E+02
3303,4.03E+02
3307,4.75E+02
3311,8.11E+02
3312,8.66E+02
3315,8.11E+02
3316,9.28E+02
3317,8.11E+02
3318,1.50E+03
3319,9.28E+02
3323,4.75E+02
3324,8.11E+02
3325,2.40E+02
3334,8.66E+02
3335,8.66E+02
3336,9.28E+02
3337,8.66E+02
3338,8.11E+02
3340,4.03E+02
3342,5.00E+02
3344,2.16E+02
3345,3.12E+02
3347,8.11E+02
3348,8.11E+02
3349,8.11E+02
3352,2.16E+02
3354,4.03E+02
3359,8.11E+02
3368,8.11E+02
3370,8.66E+02
3372,8.11E+02
3374,8.26E+02
3375,3.12E+02
3376,8.11E+02
3378,8.11E+02
3379,1.50E+03
3380,8.11E+02
3382,4.75E+02
3384,8.26E+02
3385,8.11E+02
3387,8.11E+02
3388,4.03E+02
3395,8.11E+02
3397,8.11E+02
3402,8.11E+02
3405,8.26E+02
3408,4.34E+02
3411,3.12E+02
3414,8.11E+02
3417,3.09E+02
3419,1.50E+03
3421,3.09E+02
3427,8.11E+02
3428,4.71E+02
3432,2.40E+02
3433,4.03E+02
3435,4.03E+02
3437,8.11E+02
3439,8.11E+02
3440,1.33E+03
3442,8.11E+02
3443,8.66E+02
3444,8.11E+02
3446,8.11E+02
3447,3.45E+02
3448,1.50E+03
3451,8.11E+02
3457,8.26E+02
3462,2.40E+02
3463,8.11E+02
3464,4.03E+02
3466,4.34E+02
3468,8.11E+02
